time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.58074e-06	2878.46
1	1.58074e-06	3.90603e-06	2878.46
2	3.90603e-06	7.32659e-06	8135.48
3	7.32659e-06	1.23583e-05	3779.37
4	1.23583e-05	1.97601e-05	3083.81
5	1.97601e-05	3.06482e-05	2553.24
6	3.06482e-05	4.66649e-05	2434.17
7	4.66649e-05	7.02257e-05	2691.45
8	7.02257e-05	0.000104884	3039.33
9	0.000104884	0.000155868	3202.5
10	0.000155868	0.000230865	3153.12
11	0.000230865	0.000341188	2875.74
12	0.000341188	0.000503476	2356.04
13	0.000503476	0.000742204	1694.73
14	0.000742204	0.00109338	1084.63
15	0.00109338	0.00160996	689.837
16	0.00160996	0.00236987	531.905
17	0.00236987	0.00348771	565.613
18	0.00348771	0.00513207	455.663
19	0.00513207	inf	455.663
