time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.25958e-06	859.824
1	1.25958e-06	3.11245e-06	859.824
2	3.11245e-06	5.83805e-06	4471.17
3	5.83805e-06	9.84747e-06	1367.27
4	9.84747e-06	1.57454e-05	1684.13
5	1.57454e-05	2.44214e-05	2264.18
6	2.44214e-05	3.7184e-05	2518.99
7	3.7184e-05	5.5958e-05	3116.84
8	5.5958e-05	8.35749e-05	3737.01
9	8.35749e-05	0.0001242	4080.62
10	0.0001242	0.00018396	4018.55
11	0.00018396	0.000271869	3523.44
12	0.000271869	0.000401185	2748.2
13	0.000401185	0.000591411	1987.16
14	0.000591411	0.000871237	1413.48
15	0.000871237	0.00128287	1054.33
16	0.00128287	0.00188838	900.787
17	0.00188838	0.00277911	931.707
18	0.00277911	0.00408939	384.095
19	0.00408939	inf	384.095
