time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.91112e-06	2525.04
1	1.91112e-06	4.72242e-06	2525.04
2	4.72242e-06	8.85791e-06	5308.07
3	8.85791e-06	1.49413e-05	3443.92
4	1.49413e-05	2.38901e-05	3335.75
5	2.38901e-05	3.70539e-05	2594.27
6	3.70539e-05	5.64182e-05	2128.57
7	5.64182e-05	8.49034e-05	2004.07
8	8.49034e-05	0.000126806	2041.72
9	0.000126806	0.000188445	2105.04
10	0.000188445	0.000279118	2106.02
11	0.000279118	0.000412499	2002.32
12	0.000412499	0.000608706	1747.08
13	0.000608706	0.00089733	1346.99
14	0.00089733	0.0013219	957.728
15	0.0013219	0.00194646	715.071
16	0.00194646	0.00286519	626.592
17	0.00286519	0.00421666	626.022
18	0.00421666	0.00620471	395.813
19	0.00620471	inf	395.813
