time_index	left_time_boundary	right_time_boundary	lambda
0	0	8.80453e-07	25047.3
1	8.80453e-07	2.17562e-06	25047.3
2	2.17562e-06	4.08083e-06	16394.2
3	4.08083e-06	6.88344e-06	11267
4	6.88344e-06	1.10061e-05	7680.48
5	1.10061e-05	1.70707e-05	3837.02
6	1.70707e-05	2.59918e-05	2636.01
7	2.59918e-05	3.9115e-05	3006.07
8	3.9115e-05	5.84194e-05	4338.29
9	5.84194e-05	8.68166e-05	6033.04
10	8.68166e-05	0.000128589	6885.75
11	0.000128589	0.000190038	5919.49
12	0.000190038	0.00028043	3920.21
13	0.00028043	0.000413399	2071.41
14	0.000413399	0.000609	977.218
15	0.000609	0.000896731	565.38
16	0.000896731	0.00131999	551.349
17	0.00131999	0.00194261	5288.68
18	0.00194261	0.00285851	17.0638
19	0.00285851	inf	17.0638
