time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.72969e-06	400.484
1	2.72969e-06	6.74512e-06	400.484
2	6.74512e-06	1.26519e-05	873.477
3	1.26519e-05	2.13409e-05	1111.81
4	2.13409e-05	3.41226e-05	1154.14
5	3.41226e-05	5.29248e-05	1113.89
6	5.29248e-05	8.05831e-05	970.77
7	8.05831e-05	0.000121269	959.227
8	0.000121269	0.000181119	1047.6
9	0.000181119	0.00026916	1148.76
10	0.00026916	0.000398669	1231.42
11	0.000398669	0.00058918	1313.02
12	0.00058918	0.000869426	1318.88
13	0.000869426	0.00128167	1113.92
14	0.00128167	0.0018881	843.751
15	0.0018881	0.00278016	791.669
16	0.00278016	0.0040924	899.022
17	0.0040924	0.00602274	834.519
18	0.00602274	0.0088623	496.792
19	0.0088623	inf	496.792
