time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.46289e-06	2.97398
1	1.46289e-06	3.61482e-06	2.97398
2	3.61482e-06	6.78037e-06	3338.78
3	6.78037e-06	1.14369e-05	2367.18
4	1.14369e-05	1.82869e-05	2454.09
5	1.82869e-05	2.83632e-05	1719.25
6	2.83632e-05	4.31858e-05	1085.69
7	4.31858e-05	6.49901e-05	864.118
8	6.49901e-05	9.70647e-05	1005.17
9	9.70647e-05	0.000144247	1406.25
10	0.000144247	0.000213653	1921.39
11	0.000213653	0.000315751	2392.93
12	0.000315751	0.000465939	2746.18
13	0.000465939	0.000686869	2883.44
14	0.000686869	0.00101186	2619.72
15	0.00101186	0.00148993	1901.85
16	0.00148993	0.00219318	1098.38
17	0.00219318	0.00322768	695.502
18	0.00322768	0.00474945	503.39
19	0.00474945	inf	503.39
