time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.78273e-06	5738.02
1	1.78273e-06	4.40515e-06	5738.02
2	4.40515e-06	8.2628e-06	5677.5
3	8.2628e-06	1.39375e-05	3328.94
4	1.39375e-05	2.2285e-05	2983.08
5	2.2285e-05	3.45645e-05	2381.57
6	3.45645e-05	5.26278e-05	2069.59
7	5.26278e-05	7.91993e-05	1970.44
8	7.91993e-05	0.000118286	1898.82
9	0.000118286	0.000175785	1844.98
10	0.000175785	0.000260366	1851.47
11	0.000260366	0.000384786	1879.44
12	0.000384786	0.000567811	1841.23
13	0.000567811	0.000837044	1628.64
14	0.000837044	0.00123309	1284.32
15	0.00123309	0.00181569	949.487
16	0.00181569	0.00267269	721.094
17	0.00267269	0.00393337	631.026
18	0.00393337	0.00578785	582.47
19	0.00578785	inf	582.47
