time_index	left_time_boundary	right_time_boundary	lambda
0	0	3.87216e-06	54.5132
1	3.87216e-06	9.56818e-06	54.5132
2	9.56818e-06	1.79471e-05	1246.47
3	1.79471e-05	3.02728e-05	699.314
4	3.02728e-05	4.8404e-05	698.285
5	4.8404e-05	7.50755e-05	815.311
6	7.50755e-05	0.00011431	591.484
7	0.00011431	0.000172024	452.139
8	0.000172024	0.000256923	482.358
9	0.000256923	0.000381812	586.244
10	0.000381812	0.000565525	709.041
11	0.000565525	0.000835771	818.745
12	0.000835771	0.00123331	881.001
13	0.00123331	0.00181809	893.998
14	0.00181809	0.00267833	912.348
15	0.00267833	0.00394375	991.072
16	0.00394375	0.0058052	1023.65
17	0.0058052	0.00854345	1010.99
18	0.00854345	0.0125715	178266
19	0.0125715	inf	178266
