time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.52206e-07	42442.9
1	1.52206e-07	3.76105e-07	42442.9
2	3.76105e-07	7.05465e-07	238744
3	7.05465e-07	1.18996e-06	187316
4	1.18996e-06	1.90266e-06	181395
5	1.90266e-06	2.95106e-06	186612
6	2.95106e-06	4.49328e-06	143512
7	4.49328e-06	6.76191e-06	76094.7
8	6.76191e-06	1.00991e-05	39105.3
9	1.00991e-05	1.50082e-05	25223.6
10	1.50082e-05	2.22296e-05	22159.8
11	2.22296e-05	3.28524e-05	27629.4
12	3.28524e-05	4.84788e-05	64814.8
13	4.84788e-05	7.14655e-05	45578.9
14	7.14655e-05	0.000105279	44.7212
15	0.000105279	0.00015502	20.6308
16	0.00015502	0.00022819	35.0274
17	0.00022819	0.000335825	11719.9
18	0.000335825	0.000494158	119.383
19	0.000494158	inf	119.383
