time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.65186e-06	518.65
1	1.65186e-06	4.08177e-06	518.65
2	4.08177e-06	7.65623e-06	1357.04
3	7.65623e-06	1.29143e-05	2050.34
4	1.29143e-05	2.06491e-05	2047.08
5	2.06491e-05	3.20271e-05	2102.45
6	3.20271e-05	4.87644e-05	2705.12
7	4.87644e-05	7.33853e-05	3232.53
8	7.33853e-05	0.000109603	3401.16
9	0.000109603	0.00016288	3244.16
10	0.00016288	0.000241252	2950.28
11	0.000241252	0.000356539	2576.65
12	0.000356539	0.000526128	2018.87
13	0.000526128	0.000775597	1342.43
14	0.000775597	0.00114257	853.773
15	0.00114257	0.0016824	675.831
16	0.0016824	0.00247649	783.813
17	0.00247649	0.00364462	1059.05
18	0.00364462	0.00536297	483.367
19	0.00536297	inf	483.367
