time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.43231e-06	823.086
1	1.43231e-06	3.53927e-06	823.086
2	3.53927e-06	6.63866e-06	3171.15
3	6.63866e-06	1.11979e-05	2395.84
4	1.11979e-05	1.79047e-05	2416.63
5	1.79047e-05	2.77705e-05	1740.36
6	2.77705e-05	4.22832e-05	1151.53
7	4.22832e-05	6.36318e-05	924.782
8	6.36318e-05	9.5036e-05	1096.35
9	9.5036e-05	0.000141232	1509.82
10	0.000141232	0.000209188	2015.05
11	0.000209188	0.000309152	2467.19
12	0.000309152	0.000456201	2739.25
13	0.000456201	0.000672514	2735.56
14	0.000672514	0.000990714	2437.48
15	0.000990714	0.00145879	1882.25
16	0.00145879	0.00214735	1386.16
17	0.00214735	0.00316022	2279.18
18	0.00316022	0.00465019	72.8535
19	0.00465019	inf	72.8535
