4.27009e-05	-4314879.92	0,7.42676e-07,1.83517e-06,3.44225e-06,5.80629e-06,9.28385e-06,1.43994e-05,2.19245e-05,3.29941e-05,4.92777e-05,7.32311e-05,0.000108467,0.0001603,0.000236547,0.000348709,0.000513701,0.000756407,0.00111343,0.00163863,0.00241119,inf	20877.5,20877.5,35327.3,41818.4,36203.6,24319.6,14987.1,9680.02,6915.51,5349.65,4307.89,3562.23,3025.12,2650.9,2421.05,2350.15,2438.56,2505.95,2401.41,2401.41
3.47759e-05	-4231453.66	0,7.42676e-07,1.83517e-06,3.44225e-06,5.80629e-06,9.28385e-06,1.43994e-05,2.19245e-05,3.29941e-05,4.92777e-05,7.32311e-05,0.000108467,0.0001603,0.000236547,0.000348709,0.000513701,0.000756407,0.00111343,0.00163863,0.00241119,inf	9828.1,9828.1,28445.2,44813.6,49014.8,38997.9,25719.9,15796.7,10001.5,6636.1,4329.09,2830.22,2000.6,1595.47,1432.94,1438.92,1587.67,1736.92,1507.64,1507.64
3.12782e-05	-4191150.35	0,7.42676e-07,1.83517e-06,3.44225e-06,5.80629e-06,9.28385e-06,1.43994e-05,2.19245e-05,3.29941e-05,4.92777e-05,7.32311e-05,0.000108467,0.0001603,0.000236547,0.000348709,0.000513701,0.000756407,0.00111343,0.00163863,0.00241119,inf	3697.06,3697.06,17825,35381,46195.5,43402.1,33060.2,21683,13387.7,8189.75,4372.88,2196.5,1327.08,1033.71,965.47,1019.43,1176.56,1339.4,1028.43,1028.43
3.00914e-05	-4172371.54	0,7.42676e-07,1.83517e-06,3.44225e-06,5.80629e-06,9.28385e-06,1.43994e-05,2.19245e-05,3.29941e-05,4.92777e-05,7.32311e-05,0.000108467,0.0001603,0.000236547,0.000348709,0.000513701,0.000756407,0.00111343,0.00163863,0.00241119,inf	1477.09,1477.09,11588.3,27934.4,41323.6,43123.1,36727.9,26280.6,16590.9,9921.63,4473.63,1738.96,947.445,762.06,754.189,828.603,978.379,1125.75,793.972,793.972
3.00159e-05	-4164895.35	0,7.42676e-07,1.83517e-06,3.44225e-06,5.80629e-06,9.28385e-06,1.43994e-05,2.19245e-05,3.29941e-05,4.92777e-05,7.32311e-05,0.000108467,0.0001603,0.000236547,0.000348709,0.000513701,0.000756407,0.00111343,0.00163863,0.00241119,inf	662.332,662.332,8232.38,23316.3,37692.4,41689,37962.8,29176.2,19124.4,11625.6,4588.13,1418.72,734.44,630.374,661.899,745.585,886.224,1015.01,685.321,685.321
3.04275e-05	-4162328.64	0,7.42676e-07,1.83517e-06,3.44225e-06,5.80629e-06,9.28385e-06,1.43994e-05,2.19245e-05,3.29941e-05,4.92777e-05,7.32311e-05,0.000108467,0.0001603,0.000236547,0.000348709,0.000513701,0.000756407,0.00111343,0.00163863,0.00241119,inf	332.858,332.858,6388.04,20634.4,35501.6,40366.8,38009,30677.1,20844.7,13146.9,4669.72,1184.19,605.637,563.8,625.331,713.987,846.032,958.357,633.443,633.443
3.10482e-05	-4161408.98	0,7.42676e-07,1.83517e-06,3.44225e-06,5.80629e-06,9.28385e-06,1.43994e-05,2.19245e-05,3.29941e-05,4.92777e-05,7.32311e-05,0.000108467,0.0001603,0.000236547,0.000348709,0.000513701,0.000756407,0.00111343,0.00163863,0.00241119,inf	183.927,183.927,5326.61,19154.1,34417.2,39472.1,37622.7,31310.3,21903.9,14460.8,4703.2,1002.96,519.866,528.135,615.233,706.725,830.412,928.029,607.147,607.147
3.17592e-05	-4160973.46	0,7.42676e-07,1.83517e-06,3.44225e-06,5.80629e-06,9.28385e-06,1.43994e-05,2.19245e-05,3.29941e-05,4.92777e-05,7.32311e-05,0.000108467,0.0001603,0.000236547,0.000348709,0.000513701,0.000756407,0.00111343,0.00163863,0.00241119,inf	109.09,109.09,4681.23,18397.4,34083.5,38975.2,37130.6,31459.1,22502.3,15600,4689.1,857.178,457.636,507.788,617.855,710.739,825.924,909.952,592.864,592.864
3.25087e-05	-4160682.76	0,7.42676e-07,1.83517e-06,3.44225e-06,5.80629e-06,9.28385e-06,1.43994e-05,2.19245e-05,3.29941e-05,4.92777e-05,7.32311e-05,0.000108467,0.0001603,0.000236547,0.000348709,0.000513701,0.000756407,0.00111343,0.00163863,0.00241119,inf	67.9354,67.9354,4264.9,18073.5,34232.1,38771.4,36650.2,31348.2,22797.9,16610.4,4634.26,737.064,409.567,495.513,626.635,719.739,826.126,897.361,584.492,584.492
3.32733e-05	-4160443.37	0,7.42676e-07,1.83517e-06,3.44225e-06,5.80629e-06,9.28385e-06,1.43994e-05,2.19245e-05,3.29941e-05,4.92777e-05,7.32311e-05,0.000108467,0.0001603,0.000236547,0.000348709,0.000513701,0.000756407,0.00111343,0.00163863,0.00241119,inf	43.9733,43.9733,3979.65,18006.4,34679.7,38763.6,36215.3,31099.4,22896.8,17532.2,4546.39,636.731,370.843,487.82,638.395,730.708,827.992,887.095,579.181,579.181
3.40424e-05	-4160228.28	0,7.42676e-07,1.83517e-06,3.44225e-06,5.80629e-06,9.28385e-06,1.43994e-05,2.19245e-05,3.29941e-05,4.92777e-05,7.32311e-05,0.000108467,0.0001603,0.000236547,0.000348709,0.000513701,0.000756407,0.00111343,0.00163863,0.00241119,inf	29.2074,29.2074,3772.28,18088.4,35305.5,38880.1,35830.1,30777.5,22866,18395.3,4432.12,552.205,338.77,482.952,651.572,742.214,830.145,877.717,575.552,575.552
