"","id","guild","sci_name","species","pop","bootstrap","time_index","left_time_boundary","time","right_time_boundary","lambda","Ne"
"2008","CLK_NCD.b1","Generalist","Amphiprion clarkii","CLK","NCD","b1",7,7197.9375,9015.04375,10832.15,1978.52,0.631785374926713
"2009","CLK_NCD.b1","Generalist","Amphiprion clarkii","CLK","NCD","b1",8,10832.15,13505.1375,16178.125,1950.87,0.640739772511751
"2010","CLK_NCD.b1","Generalist","Amphiprion clarkii","CLK","NCD","b1",9,16178.125,20110.1875,24042.25,2004.31,0.623656021274154
"2011","CLK_NCD.b1","Generalist","Amphiprion clarkii","CLK","NCD","b1",10,24042.25,29826.3125,35610.375,2047.34,0.610548321236336
"2012","CLK_NCD.b1","Generalist","Amphiprion clarkii","CLK","NCD","b1",11,35610.375,44118.9375,52627.5,1969.75,0.634598299276558
"2013","CLK_NCD.b1","Generalist","Amphiprion clarkii","CLK","NCD","b1",12,52627.5,65143.6875,77659.875,1711.39,0.730400434734339
"2014","CLK_NCD.b1","Generalist","Amphiprion clarkii","CLK","NCD","b1",13,77659.875,96071.5,114483.125,1326.2,0.942542602925652
"2015","CLK_NCD.b1","Generalist","Amphiprion clarkii","CLK","NCD","b1",14,114483.125,141567.1875,168651.25,971.93,1.28610085088432
"2016","CLK_NCD.b1","Generalist","Amphiprion clarkii","CLK","NCD","b1",15,168651.25,208491.875,248332.5,758.84,1.64725106741869
"2017","CLK_NCD.b1","Generalist","Amphiprion clarkii","CLK","NCD","b1",16,248332.5,306939.375,365546.25,686.566,1.82065526111109
"2018","CLK_NCD.b1","Generalist","Amphiprion clarkii","CLK","NCD","b1",17,365546.25,451758.125,537970,695.017,1.7985171585731
"2019","CLK_NCD.b1","Generalist","Amphiprion clarkii","CLK","NCD","b1",18,537970,664789.375,791608.75,202.628,6.16894012673471
"2020","CLK_NCD.b1","Generalist","Amphiprion clarkii","CLK","NCD","b1",19,791608.75,791608.75,Inf,202.628,6.16894012673471
"2021","CLK_NCD.b10","Generalist","Amphiprion clarkii","CLK","NCD","b10",0,0,119.970625,239.94125,2867.09,0.4359821282206
"2022","CLK_NCD.b10","Generalist","Amphiprion clarkii","CLK","NCD","b10",1,239.94125,416.420625,592.9,2867.09,0.4359821282206
"2023","CLK_NCD.b10","Generalist","Amphiprion clarkii","CLK","NCD","b10",2,592.9,852.505,1112.11,5721.27,0.218482959203114
"2024","CLK_NCD.b10","Generalist","Amphiprion clarkii","CLK","NCD","b10",3,1112.11,1493.9925,1875.875,3375.43,0.370323188453027
"2025","CLK_NCD.b10","Generalist","Amphiprion clarkii","CLK","NCD","b10",4,1875.875,2437.6375,2999.4,3261.23,0.383290966905125
"2026","CLK_NCD.b10","Generalist","Amphiprion clarkii","CLK","NCD","b10",5,2999.4,3825.75625,4652.1125,2672.72,0.467688347451286
"2027","CLK_NCD.b10","Generalist","Amphiprion clarkii","CLK","NCD","b10",6,4652.1125,5867.70625,7083.3,2233.6,0.559634670487106
"2028","CLK_NCD.b10","Generalist","Amphiprion clarkii","CLK","NCD","b10",7,7083.3,8871.4625,10659.625,2098.29,0.59572318411659
"2029","CLK_NCD.b10","Generalist","Amphiprion clarkii","CLK","NCD","b10",8,10659.625,13290.0625,15920.5,2098.57,0.595643700233969
"2030","CLK_NCD.b10","Generalist","Amphiprion clarkii","CLK","NCD","b10",9,15920.5,19789.875,23659.25,2119.75,0.589692180681684
"2031","CLK_NCD.b10","Generalist","Amphiprion clarkii","CLK","NCD","b10",10,23659.25,29351.25,35043.25,2097.36,0.595987336461075
"2032","CLK_NCD.b10","Generalist","Amphiprion clarkii","CLK","NCD","b10",11,35043.25,43416.25,51789.25,1965.42,0.635996377364634
"2033","CLK_NCD.b10","Generalist","Amphiprion clarkii","CLK","NCD","b10",12,51789.25,64106.125,76423,1688.08,0.740486232879958
"2034","CLK_NCD.b10","Generalist","Amphiprion clarkii","CLK","NCD","b10",13,76423,94541.375,112659.75,1311.44,0.953150735069847
"2035","CLK_NCD.b10","Generalist","Amphiprion clarkii","CLK","NCD","b10",14,112659.75,139312.375,165965,973.68,1.28378933530523
"2036","CLK_NCD.b10","Generalist","Amphiprion clarkii","CLK","NCD","b10",15,165965,205171.25,244377.5,785.006,1.59234451711197
"2037","CLK_NCD.b10","Generalist","Amphiprion clarkii","CLK","NCD","b10",16,244377.5,302050.625,359723.75,748.496,1.67001560462581
"2038","CLK_NCD.b10","Generalist","Amphiprion clarkii","CLK","NCD","b10",17,359723.75,444562.5,529401.25,799.262,1.56394273717504
"2039","CLK_NCD.b10","Generalist","Amphiprion clarkii","CLK","NCD","b10",18,529401.25,654201.25,779001.25,131.79,9.48478640261021
"2040","CLK_NCD.b10","Generalist","Amphiprion clarkii","CLK","NCD","b10",19,779001.25,779001.25,Inf,131.79,9.48478640261021
"2041","CLK_NCD.b2","Generalist","Amphiprion clarkii","CLK","NCD","b2",0,0,121.9125,243.825,1989.87,0.628181740515712
"2042","CLK_NCD.b2","Generalist","Amphiprion clarkii","CLK","NCD","b2",1,243.825,423.160625,602.49625,1989.87,0.628181740515712
"2043","CLK_NCD.b2","Generalist","Amphiprion clarkii","CLK","NCD","b2",2,602.49625,866.3025,1130.10875,5204.31,0.2401855385248
"2044","CLK_NCD.b2","Generalist","Amphiprion clarkii","CLK","NCD","b2",3,1130.10875,1518.173125,1906.2375,3319.76,0.37653324336699
"2045","CLK_NCD.b2","Generalist","Amphiprion clarkii","CLK","NCD","b2",4,1906.2375,2477.0875,3047.9375,3026.13,0.413068837095564
"2046","CLK_NCD.b2","Generalist","Amphiprion clarkii","CLK","NCD","b2",5,3047.9375,3887.675,4727.4125,2469.7,0.506134348301413
"2047","CLK_NCD.b2","Generalist","Amphiprion clarkii","CLK","NCD","b2",6,4727.4125,5962.675,7197.9375,2129.24,0.587063928913603
"2048","CLK_NCD.b2","Generalist","Amphiprion clarkii","CLK","NCD","b2",7,7197.9375,9015.04375,10832.15,1978.5,0.631791761435431
"2049","CLK_NCD.b2","Generalist","Amphiprion clarkii","CLK","NCD","b2",8,10832.15,13505.1375,16178.125,1950.89,0.640733203819795
"2050","CLK_NCD.b2","Generalist","Amphiprion clarkii","CLK","NCD","b2",9,16178.125,20110.1875,24042.25,2004.3,0.623659132864342
"2051","CLK_NCD.b2","Generalist","Amphiprion clarkii","CLK","NCD","b2",10,24042.25,29826.3125,35610.375,2047.35,0.610545339096881
"2052","CLK_NCD.b2","Generalist","Amphiprion clarkii","CLK","NCD","b2",11,35610.375,44118.9375,52627.5,1969.74,0.634601521012926
"2053","CLK_NCD.b2","Generalist","Amphiprion clarkii","CLK","NCD","b2",12,52627.5,65143.6875,77659.875,1711.39,0.730400434734339
"2054","CLK_NCD.b2","Generalist","Amphiprion clarkii","CLK","NCD","b2",13,77659.875,96071.5,114483.125,1326.2,0.942542602925652
"2055","CLK_NCD.b2","Generalist","Amphiprion clarkii","CLK","NCD","b2",14,114483.125,141567.1875,168651.25,971.933,1.28609688116362
"2056","CLK_NCD.b2","Generalist","Amphiprion clarkii","CLK","NCD","b2",15,168651.25,208491.875,248332.5,758.838,1.64725540892786
"2057","CLK_NCD.b2","Generalist","Amphiprion clarkii","CLK","NCD","b2",16,248332.5,306939.375,365546.25,686.567,1.82065260928649
"2058","CLK_NCD.b2","Generalist","Amphiprion clarkii","CLK","NCD","b2",17,365546.25,451758.125,537970,695.018,1.79851457084565
"2059","CLK_NCD.b2","Generalist","Amphiprion clarkii","CLK","NCD","b2",18,537970,664789.375,791608.75,202.628,6.16894012673471
"2060","CLK_NCD.b2","Generalist","Amphiprion clarkii","CLK","NCD","b2",19,791608.75,791608.75,Inf,202.628,6.16894012673471
"2061","CLK_NCD.b3","Generalist","Amphiprion clarkii","CLK","NCD","b3",0,0,122.32,244.64,2109.85,0.592459179562528
"2062","CLK_NCD.b3","Generalist","Amphiprion clarkii","CLK","NCD","b3",1,244.64,424.575625,604.51125,2109.85,0.592459179562528
"2063","CLK_NCD.b3","Generalist","Amphiprion clarkii","CLK","NCD","b3",2,604.51125,869.200625,1133.89,5705.83,0.219074175010472
"2064","CLK_NCD.b3","Generalist","Amphiprion clarkii","CLK","NCD","b3",3,1133.89,1523.25125,1912.6125,3340.76,0.374166357355811
"2065","CLK_NCD.b3","Generalist","Amphiprion clarkii","CLK","NCD","b3",4,1912.6125,2485.375,3058.1375,2893.19,0.432049053121295
"2066","CLK_NCD.b3","Generalist","Amphiprion clarkii","CLK","NCD","b3",5,3058.1375,3900.68125,4743.225,2437.2,0.512883636960446
"2067","CLK_NCD.b3","Generalist","Amphiprion clarkii","CLK","NCD","b3",6,4743.225,5982.625,7222.025,2217.28,0.563753788425458
"2068","CLK_NCD.b3","Generalist","Amphiprion clarkii","CLK","NCD","b3",7,7222.025,9045.2,10868.375,2106.77,0.593325327396916
"2069","CLK_NCD.b3","Generalist","Amphiprion clarkii","CLK","NCD","b3",8,10868.375,13550.3125,16232.25,2057.81,0.607441892108601
"2070","CLK_NCD.b3","Generalist","Amphiprion clarkii","CLK","NCD","b3",9,16232.25,20177.4375,24122.625,2057.17,0.607630871537112
"2071","CLK_NCD.b3","Generalist","Amphiprion clarkii","CLK","NCD","b3",10,24122.625,29926.0625,35729.5,2047.95,0.610366464025001
"2072","CLK_NCD.b3","Generalist","Amphiprion clarkii","CLK","NCD","b3",11,35729.5,44266.5,52803.5,1919.56,0.651190897914105
"2073","CLK_NCD.b3","Generalist","Amphiprion clarkii","CLK","NCD","b3",12,52803.5,65361.5625,77919.625,1629.6,0.76705940108002
"2074","CLK_NCD.b3","Generalist","Amphiprion clarkii","CLK","NCD","b3",13,77919.625,96392.875,114866.125,1254.79,0.996182628168857
"2075","CLK_NCD.b3","Generalist","Amphiprion clarkii","CLK","NCD","b3",14,114866.125,142040.5625,169215,940.894,1.32852372318242
"2076","CLK_NCD.b3","Generalist","Amphiprion clarkii","CLK","NCD","b3",15,169215,209189.375,249163.75,784.613,1.59314209680441
"2077","CLK_NCD.b3","Generalist","Amphiprion clarkii","CLK","NCD","b3",16,249163.75,307966.25,366768.75,797.703,1.56699924658676
"2078","CLK_NCD.b3","Generalist","Amphiprion clarkii","CLK","NCD","b3",17,366768.75,453269.375,539770,1064.32,1.17445880938064
"2079","CLK_NCD.b3","Generalist","Amphiprion clarkii","CLK","NCD","b3",18,539770,667013.75,794257.5,74.3173,16.8197714394899
"2080","CLK_NCD.b3","Generalist","Amphiprion clarkii","CLK","NCD","b3",19,794257.5,794257.5,Inf,74.3173,16.8197714394899
"2081","CLK_NCD.b4","Generalist","Amphiprion clarkii","CLK","NCD","b4",0,0,118.05,236.1,3190.96,0.391731641888335
"2082","CLK_NCD.b4","Generalist","Amphiprion clarkii","CLK","NCD","b4",1,236.1,409.754375,583.40875,3190.96,0.391731641888335
"2083","CLK_NCD.b4","Generalist","Amphiprion clarkii","CLK","NCD","b4",2,583.40875,838.858125,1094.3075,5422.12,0.230537133077099
"2084","CLK_NCD.b4","Generalist","Amphiprion clarkii","CLK","NCD","b4",3,1094.3075,1470.07875,1845.85,3357.84,0.372263121530508
"2085","CLK_NCD.b4","Generalist","Amphiprion clarkii","CLK","NCD","b4",4,1845.85,2398.61875,2951.3875,3336.05,0.374694623881537
"2086","CLK_NCD.b4","Generalist","Amphiprion clarkii","CLK","NCD","b4",5,2951.3875,3764.51875,4577.65,2812.17,0.444496598712027
"2087","CLK_NCD.b4","Generalist","Amphiprion clarkii","CLK","NCD","b4",6,4577.65,5773.78125,6969.9125,2281.81,0.547810729201818
"2088","CLK_NCD.b4","Generalist","Amphiprion clarkii","CLK","NCD","b4",7,6969.9125,8729.45,10488.9875,2071.19,0.603517784462072
"2089","CLK_NCD.b4","Generalist","Amphiprion clarkii","CLK","NCD","b4",8,10488.9875,13077.30625,15665.625,2070.64,0.603678089865935
"2090","CLK_NCD.b4","Generalist","Amphiprion clarkii","CLK","NCD","b4",9,15665.625,19473.0625,23280.5,2124.72,0.588312812982417
"2091","CLK_NCD.b4","Generalist","Amphiprion clarkii","CLK","NCD","b4",10,23280.5,28881.375,34482.25,2126.23,0.587895006654971
"2092","CLK_NCD.b4","Generalist","Amphiprion clarkii","CLK","NCD","b4",11,34482.25,42721.25,50960.25,2008.85,0.622246558976529
"2093","CLK_NCD.b4","Generalist","Amphiprion clarkii","CLK","NCD","b4",12,50960.25,63079.9375,75199.625,1738.49,0.719014777191701
"2094","CLK_NCD.b4","Generalist","Amphiprion clarkii","CLK","NCD","b4",13,75199.625,93027.9375,110856.25,1356.13,0.921740541098567
"2095","CLK_NCD.b4","Generalist","Amphiprion clarkii","CLK","NCD","b4",14,110856.25,137081.875,163307.5,1005.57,1.24307606631065
"2096","CLK_NCD.b4","Generalist","Amphiprion clarkii","CLK","NCD","b4",15,163307.5,201886.25,240465,797.879,1.56665359033137
"2097","CLK_NCD.b4","Generalist","Amphiprion clarkii","CLK","NCD","b4",16,240465,297215.625,353966.25,736.824,1.69647025612629
"2098","CLK_NCD.b4","Generalist","Amphiprion clarkii","CLK","NCD","b4",17,353966.25,437446.875,520927.5,782.178,1.59810171086377
"2099","CLK_NCD.b4","Generalist","Amphiprion clarkii","CLK","NCD","b4",18,520927.5,643729.375,766531.25,130.597,9.57142966530625
"2100","CLK_NCD.b4","Generalist","Amphiprion clarkii","CLK","NCD","b4",19,766531.25,766531.25,Inf,130.597,9.57142966530625
"2101","CLK_NCD.b5","Generalist","Amphiprion clarkii","CLK","NCD","b5",0,0,118.711875,237.42375,2735.59,0.456939819198052
"2102","CLK_NCD.b5","Generalist","Amphiprion clarkii","CLK","NCD","b5",1,237.42375,412.051875,586.68,2735.59,0.456939819198052
"2103","CLK_NCD.b5","Generalist","Amphiprion clarkii","CLK","NCD","b5",2,586.68,843.560625,1100.44125,5307.08,0.235534418173459
"2104","CLK_NCD.b5","Generalist","Amphiprion clarkii","CLK","NCD","b5",3,1100.44125,1478.320625,1856.2,3492.87,0.357871893314094
"2105","CLK_NCD.b5","Generalist","Amphiprion clarkii","CLK","NCD","b5",4,1856.2,2412.0625,2967.925,3387.47,0.3690069579952
"2106","CLK_NCD.b5","Generalist","Amphiprion clarkii","CLK","NCD","b5",5,2967.925,3785.6125,4603.3,2806.31,0.445424774882319
"2107","CLK_NCD.b5","Generalist","Amphiprion clarkii","CLK","NCD","b5",6,4603.3,5806.1375,7008.975,2336.67,0.534949308203555
"2108","CLK_NCD.b5","Generalist","Amphiprion clarkii","CLK","NCD","b5",7,7008.975,8778.375,10547.775,2127.92,0.587428098800707
"2109","CLK_NCD.b5","Generalist","Amphiprion clarkii","CLK","NCD","b5",8,10547.775,13150.575,15753.375,2087.29,0.598862640073971
"2110","CLK_NCD.b5","Generalist","Amphiprion clarkii","CLK","NCD","b5",9,15753.375,19582.1875,23411,2118.14,0.590140406205445
"2111","CLK_NCD.b5","Generalist","Amphiprion clarkii","CLK","NCD","b5",10,23411,29043.25,34675.5,2123.48,0.588656356546801
"2112","CLK_NCD.b5","Generalist","Amphiprion clarkii","CLK","NCD","b5",11,34675.5,42960.6875,51245.875,2007.69,0.622606079623846
"2113","CLK_NCD.b5","Generalist","Amphiprion clarkii","CLK","NCD","b5",12,51245.875,63433.5,75621.125,1720.99,0.726326126241291
"2114","CLK_NCD.b5","Generalist","Amphiprion clarkii","CLK","NCD","b5",13,75621.125,93549.4375,111477.75,1324.29,0.943902015419583
"2115","CLK_NCD.b5","Generalist","Amphiprion clarkii","CLK","NCD","b5",14,111477.75,137850.75,164223.75,974.407,1.28283150675231
"2116","CLK_NCD.b5","Generalist","Amphiprion clarkii","CLK","NCD","b5",15,164223.75,203018.75,241813.75,789.291,1.58369980146739
"2117","CLK_NCD.b5","Generalist","Amphiprion clarkii","CLK","NCD","b5",16,241813.75,298881.875,355950,752.643,1.6608139582777
"2118","CLK_NCD.b5","Generalist","Amphiprion clarkii","CLK","NCD","b5",17,355950,439898.75,523847.5,834.356,1.49816145626088
"2119","CLK_NCD.b5","Generalist","Amphiprion clarkii","CLK","NCD","b5",18,523847.5,647337.5,770827.5,121.66,10.2745355909913
"2120","CLK_NCD.b5","Generalist","Amphiprion clarkii","CLK","NCD","b5",19,770827.5,770827.5,Inf,121.66,10.2745355909913
"2121","CLK_NCD.b6","Generalist","Amphiprion clarkii","CLK","NCD","b6",0,0,117.445,234.89,2580.49,0.484404124798004
"2122","CLK_NCD.b6","Generalist","Amphiprion clarkii","CLK","NCD","b6",1,234.89,407.65375,580.4175,2580.49,0.484404124798004
"2123","CLK_NCD.b6","Generalist","Amphiprion clarkii","CLK","NCD","b6",2,580.4175,834.5575,1088.6975,5195.49,0.240593283790364
"2124","CLK_NCD.b6","Generalist","Amphiprion clarkii","CLK","NCD","b6",3,1088.6975,1462.5425,1836.3875,3508.43,0.356284719945959
"2125","CLK_NCD.b6","Generalist","Amphiprion clarkii","CLK","NCD","b6",4,1836.3875,2386.31875,2936.25,3298.29,0.378984261541587
"2126","CLK_NCD.b6","Generalist","Amphiprion clarkii","CLK","NCD","b6",5,2936.25,3745.2125,4554.175,2889.22,0.432642720180533
"2127","CLK_NCD.b6","Generalist","Amphiprion clarkii","CLK","NCD","b6",6,4554.175,5744.175,6934.175,2354.33,0.530936614663195
"2128","CLK_NCD.b6","Generalist","Amphiprion clarkii","CLK","NCD","b6",7,6934.175,8684.69375,10435.2125,2126.48,0.58782589067379
"2129","CLK_NCD.b6","Generalist","Amphiprion clarkii","CLK","NCD","b6",8,10435.2125,13010.23125,15585.25,2104.87,0.593860903523733
"2130","CLK_NCD.b6","Generalist","Amphiprion clarkii","CLK","NCD","b6",9,15585.25,19373.1875,23161.125,2144.91,0.582775034849947
"2131","CLK_NCD.b6","Generalist","Amphiprion clarkii","CLK","NCD","b6",10,23161.125,28733.3125,34305.5,2140.28,0.584035733642327
"2132","CLK_NCD.b6","Generalist","Amphiprion clarkii","CLK","NCD","b6",11,34305.5,42502.25,50699,2020.44,0.618677119835283
"2133","CLK_NCD.b6","Generalist","Amphiprion clarkii","CLK","NCD","b6",12,50699,62756.5625,74814.125,1735.59,0.720216180088615
"2134","CLK_NCD.b6","Generalist","Amphiprion clarkii","CLK","NCD","b6",13,74814.125,92551.0625,110288,1339.43,0.933232793053762
"2135","CLK_NCD.b6","Generalist","Amphiprion clarkii","CLK","NCD","b6",14,110288,136379.625,162471.25,993.323,1.25840235250769
"2136","CLK_NCD.b6","Generalist","Amphiprion clarkii","CLK","NCD","b6",15,162471.25,200851.875,239232.5,801.297,1.55997089718294
"2137","CLK_NCD.b6","Generalist","Amphiprion clarkii","CLK","NCD","b6",16,239232.5,295691.875,352151.25,759.543,1.64572644340083
"2138","CLK_NCD.b6","Generalist","Amphiprion clarkii","CLK","NCD","b6",17,352151.25,435203.75,518256.25,848.865,1.4725545286942
"2139","CLK_NCD.b6","Generalist","Amphiprion clarkii","CLK","NCD","b6",18,518256.25,640428.75,762601.25,116.604,10.7200439092999
"2140","CLK_NCD.b6","Generalist","Amphiprion clarkii","CLK","NCD","b6",19,762601.25,762601.25,Inf,116.604,10.7200439092999
"2141","CLK_NCD.b7","Generalist","Amphiprion clarkii","CLK","NCD","b7",0,0,118.7175,237.435,2649.77,0.471739056597365
"2142","CLK_NCD.b7","Generalist","Amphiprion clarkii","CLK","NCD","b7",1,237.435,412.070625,586.70625,2649.77,0.471739056597365
"2143","CLK_NCD.b7","Generalist","Amphiprion clarkii","CLK","NCD","b7",2,586.70625,843.599375,1100.4925,5789.39,0.215912211821971
"2144","CLK_NCD.b7","Generalist","Amphiprion clarkii","CLK","NCD","b7",3,1100.4925,1478.39,1856.2875,3670.69,0.340535430668348
"2145","CLK_NCD.b7","Generalist","Amphiprion clarkii","CLK","NCD","b7",4,1856.2875,2412.175,2968.0625,3362.19,0.371781487661316
"2146","CLK_NCD.b7","Generalist","Amphiprion clarkii","CLK","NCD","b7",5,2968.0625,3785.7875,4603.5125,2628.6,0.475538309366203
"2147","CLK_NCD.b7","Generalist","Amphiprion clarkii","CLK","NCD","b7",6,4603.5125,5806.40625,7009.3,2218.87,0.563349813193202
"2148","CLK_NCD.b7","Generalist","Amphiprion clarkii","CLK","NCD","b7",7,7009.3,8778.78125,10548.2625,2083.53,0.599943365346311
"2149","CLK_NCD.b7","Generalist","Amphiprion clarkii","CLK","NCD","b7",8,10548.2625,13151.19375,15754.125,2086.78,0.599008999511209
"2150","CLK_NCD.b7","Generalist","Amphiprion clarkii","CLK","NCD","b7",9,15754.125,19583.125,23412.125,2124.74,0.588307275243089
"2151","CLK_NCD.b7","Generalist","Amphiprion clarkii","CLK","NCD","b7",10,23412.125,29044.625,34677.125,2127.51,0.587541304153682
"2152","CLK_NCD.b7","Generalist","Amphiprion clarkii","CLK","NCD","b7",11,34677.125,42962.6875,51248.25,2000.89,0.624721998710574
"2153","CLK_NCD.b7","Generalist","Amphiprion clarkii","CLK","NCD","b7",12,51248.25,63436.4375,75624.625,1702.37,0.734270458243508
"2154","CLK_NCD.b7","Generalist","Amphiprion clarkii","CLK","NCD","b7",13,75624.625,93553.75,111482.875,1311.44,0.953150735069847
"2155","CLK_NCD.b7","Generalist","Amphiprion clarkii","CLK","NCD","b7",14,111482.875,137857.0625,164231.25,977.286,1.2790523961256
"2156","CLK_NCD.b7","Generalist","Amphiprion clarkii","CLK","NCD","b7",15,164231.25,203028.125,241825,796.876,1.5686254825092
"2157","CLK_NCD.b7","Generalist","Amphiprion clarkii","CLK","NCD","b7",16,241825,298895.625,355966.25,765.674,1.63254857811549
"2158","CLK_NCD.b7","Generalist","Amphiprion clarkii","CLK","NCD","b7",17,355966.25,439918.75,523871.25,850.276,1.47011088164314
"2159","CLK_NCD.b7","Generalist","Amphiprion clarkii","CLK","NCD","b7",18,523871.25,647366.875,770862.5,126.618,9.87221406119193
"2160","CLK_NCD.b7","Generalist","Amphiprion clarkii","CLK","NCD","b7",19,770862.5,770862.5,Inf,126.618,9.87221406119193
"2161","CLK_NCD.b8","Generalist","Amphiprion clarkii","CLK","NCD","b8",0,0,119.445,238.89,2525.04,0.495041662706333
"2162","CLK_NCD.b8","Generalist","Amphiprion clarkii","CLK","NCD","b8",1,238.89,414.59625,590.3025,2525.04,0.495041662706333
"2163","CLK_NCD.b8","Generalist","Amphiprion clarkii","CLK","NCD","b8",2,590.3025,848.770625,1107.23875,5308.07,0.23549048901013
"2164","CLK_NCD.b8","Generalist","Amphiprion clarkii","CLK","NCD","b8",3,1107.23875,1487.450625,1867.6625,3443.92,0.362958489163511
"2165","CLK_NCD.b8","Generalist","Amphiprion clarkii","CLK","NCD","b8",4,1867.6625,2426.9625,2986.2625,3335.75,0.374728321966574
"2166","CLK_NCD.b8","Generalist","Amphiprion clarkii","CLK","NCD","b8",5,2986.2625,3809,4631.7375,2594.27,0.481831112413126
"2167","CLK_NCD.b8","Generalist","Amphiprion clarkii","CLK","NCD","b8",6,4631.7375,5842.00625,7052.275,2128.57,0.587248716274306
"2168","CLK_NCD.b8","Generalist","Amphiprion clarkii","CLK","NCD","b8",7,7052.275,8832.6,10612.925,2004.07,0.623730708009201
"2169","CLK_NCD.b8","Generalist","Amphiprion clarkii","CLK","NCD","b8",8,10612.925,13231.8375,15850.75,2041.72,0.612228905040848
"2170","CLK_NCD.b8","Generalist","Amphiprion clarkii","CLK","NCD","b8",9,15850.75,19703.1875,23555.625,2105.04,0.593812944172082
"2171","CLK_NCD.b8","Generalist","Amphiprion clarkii","CLK","NCD","b8",10,23555.625,29222.6875,34889.75,2106.02,0.593536623583822
"2172","CLK_NCD.b8","Generalist","Amphiprion clarkii","CLK","NCD","b8",11,34889.75,43226.0625,51562.375,2002.32,0.62427584002557
"2173","CLK_NCD.b8","Generalist","Amphiprion clarkii","CLK","NCD","b8",12,51562.375,63825.3125,76088.25,1747.08,0.715479543008906
"2174","CLK_NCD.b8","Generalist","Amphiprion clarkii","CLK","NCD","b8",13,76088.25,94127.25,112166.25,1346.99,0.92799501109882
"2175","CLK_NCD.b8","Generalist","Amphiprion clarkii","CLK","NCD","b8",14,112166.25,138701.875,165237.5,957.728,1.3051722409703
"2176","CLK_NCD.b8","Generalist","Amphiprion clarkii","CLK","NCD","b8",15,165237.5,204272.5,243307.5,715.071,1.74807816286774
"2177","CLK_NCD.b8","Generalist","Amphiprion clarkii","CLK","NCD","b8",16,243307.5,300728.125,358148.75,626.592,1.99491854348603
"2178","CLK_NCD.b8","Generalist","Amphiprion clarkii","CLK","NCD","b8",17,358148.75,442615.625,527082.5,626.022,1.9967349390277
"2179","CLK_NCD.b8","Generalist","Amphiprion clarkii","CLK","NCD","b8",18,527082.5,651335.625,775588.75,395.813,3.1580569612418
"2180","CLK_NCD.b8","Generalist","Amphiprion clarkii","CLK","NCD","b8",19,775588.75,775588.75,Inf,395.813,3.1580569612418
"2181","CLK_NCD.b9","Generalist","Amphiprion clarkii","CLK","NCD","b9",0,0,121.43,242.86,1917.83,0.651778311946314
"2182","CLK_NCD.b9","Generalist","Amphiprion clarkii","CLK","NCD","b9",1,242.86,421.485625,600.11125,1917.83,0.651778311946314
"2183","CLK_NCD.b9","Generalist","Amphiprion clarkii","CLK","NCD","b9",2,600.11125,862.873125,1125.635,5339.72,0.234094671630722
"2184","CLK_NCD.b9","Generalist","Amphiprion clarkii","CLK","NCD","b9",3,1125.635,1512.16125,1898.6875,3376.34,0.370223377977336
"2185","CLK_NCD.b9","Generalist","Amphiprion clarkii","CLK","NCD","b9",4,1898.6875,2467.28125,3035.875,2942.93,0.424746765978124
"2186","CLK_NCD.b9","Generalist","Amphiprion clarkii","CLK","NCD","b9",5,3035.875,3872.28125,4708.6875,2510.74,0.497861188334913
"2187","CLK_NCD.b9","Generalist","Amphiprion clarkii","CLK","NCD","b9",6,4708.6875,5939.0625,7169.4375,2243.45,0.55717756134525
"2188","CLK_NCD.b9","Generalist","Amphiprion clarkii","CLK","NCD","b9",7,7169.4375,8979.35,10789.2625,2088.85,0.598415396031309
"2189","CLK_NCD.b9","Generalist","Amphiprion clarkii","CLK","NCD","b9",8,10789.2625,13451.69375,16114.125,2035.95,0.613963997151207
"2190","CLK_NCD.b9","Generalist","Amphiprion clarkii","CLK","NCD","b9",9,16114.125,20030.5625,23947,2052.75,0.608939227865059
"2191","CLK_NCD.b9","Generalist","Amphiprion clarkii","CLK","NCD","b9",10,23947,29708.1875,35469.375,2060.44,0.606666537244472
"2192","CLK_NCD.b9","Generalist","Amphiprion clarkii","CLK","NCD","b9",11,35469.375,43944.25,52419.125,1956.17,0.639003767566214
"2193","CLK_NCD.b9","Generalist","Amphiprion clarkii","CLK","NCD","b9",12,52419.125,64885.75,77352.375,1675.65,0.74597917226151
"2194","CLK_NCD.b9","Generalist","Amphiprion clarkii","CLK","NCD","b9",13,77352.375,95691.125,114029.875,1288.75,0.969932104752667
"2195","CLK_NCD.b9","Generalist","Amphiprion clarkii","CLK","NCD","b9",14,114029.875,141006.1875,167982.5,957.469,1.30552529638035
"2196","CLK_NCD.b9","Generalist","Amphiprion clarkii","CLK","NCD","b9",15,167982.5,207666.25,247350,778.11,1.60645667065068
"2197","CLK_NCD.b9","Generalist","Amphiprion clarkii","CLK","NCD","b9",16,247350,305724.375,364098.75,752.079,1.66205943790479
"2198","CLK_NCD.b9","Generalist","Amphiprion clarkii","CLK","NCD","b9",17,364098.75,449969.375,535840,847.279,1.47531096604542
"2199","CLK_NCD.b9","Generalist","Amphiprion clarkii","CLK","NCD","b9",18,535840,662157.5,788475,132.294,9.44865224424388
"2200","CLK_NCD.b9","Generalist","Amphiprion clarkii","CLK","NCD","b9",19,788475,788475,Inf,132.294,9.44865224424388
"2201","CLK_PHI.b1","Generalist","Amphiprion clarkii","CLK","PHI","b1",0,0,311.60875,623.2175,19.7198,63.3880668160935
