time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.84915e-06	8130.7
1	4.84915e-06	1.1081e-05	8130.7
2	1.1081e-05	1.90897e-05	27252.4
3	1.90897e-05	2.9382e-05	7766.91
4	2.9382e-05	4.2609e-05	5508.6
5	4.2609e-05	5.96075e-05	5688.14
6	5.96075e-05	8.14528e-05	6466.27
7	8.14528e-05	0.000109527	7188.59
8	0.000109527	0.000145606	7605.71
9	0.000145606	0.000191973	7307.24
10	0.000191973	0.00025156	5878.97
11	0.00025156	0.000328138	3533.67
12	0.000328138	0.000426551	1438.62
13	0.000426551	0.000553025	484.648
14	0.000553025	0.000715561	201.908
15	0.000715561	0.000924441	136.191
16	0.000924441	0.00119288	169.493
17	0.00119288	0.00153786	8905.87
18	0.00153786	0.00198121	5.88011
19	0.00198121	inf	5.88011
