time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.0157e-06	7112.94
1	2.0157e-06	4.98083e-06	7112.94
2	4.98083e-06	9.34259e-06	10183.6
3	9.34259e-06	1.57588e-05	3845.37
4	1.57588e-05	2.51973e-05	1855.32
5	2.51973e-05	3.90814e-05	1303.65
6	3.90814e-05	5.95053e-05	1358.87
7	5.95053e-05	8.95492e-05	1563.55
8	8.95492e-05	0.000133744	1755.24
9	0.000133744	0.000198756	1984.33
10	0.000198756	0.000294391	2094.45
11	0.000294391	0.00043507	1933.23
12	0.00043507	0.000642013	1525.71
13	0.000642013	0.00094643	1023.53
14	0.00094643	0.00139423	660.14
15	0.00139423	0.00205296	539.779
16	0.00205296	0.00302197	690.056
17	0.00302197	0.00444739	3264.7
18	0.00444739	0.00654422	1.85034
19	0.00654422	inf	1.85034
