time_index	left_time_boundary	right_time_boundary	lambda
0	0	8.20825e-07	2068.37
1	8.20825e-07	2.02828e-06	2068.37
2	2.02828e-06	3.80446e-06	22864
3	3.80446e-06	6.41726e-06	23392.7
4	6.41726e-06	1.02608e-05	8162.7
5	1.02608e-05	1.59146e-05	3120.38
6	1.59146e-05	2.42315e-05	2427.92
7	2.42315e-05	3.64659e-05	3479.35
8	3.64659e-05	5.44629e-05	5206.39
9	5.44629e-05	8.09369e-05	6634.99
10	8.09369e-05	0.000119881	7080.5
11	0.000119881	0.000177168	6188.37
12	0.000177168	0.000261438	4505.57
13	0.000261438	0.000385402	2907.44
14	0.000385402	0.000567755	1774.26
15	0.000567755	0.000836001	1207.58
16	0.000836001	0.00123059	1073.24
17	0.00123059	0.00181105	1889.55
18	0.00181105	0.00266491	150.076
19	0.00266491	inf	150.076
