time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.85081e-06	7483.74
1	4.85081e-06	1.10848e-05	7483.74
2	1.10848e-05	1.90962e-05	24966.6
3	1.90962e-05	2.93921e-05	7354.35
4	2.93921e-05	4.26236e-05	5693.55
5	4.26236e-05	5.96279e-05	6217.32
6	5.96279e-05	8.14807e-05	7029.59
7	8.14807e-05	0.000109565	7420.14
8	0.000109565	0.000145656	7357.64
9	0.000145656	0.000192039	6752.13
10	0.000192039	0.000251646	5399.77
11	0.000251646	0.000328251	3450.33
12	0.000328251	0.000426697	1669.9
13	0.000426697	0.000553214	742.321
14	0.000553214	0.000715806	420.851
15	0.000715806	0.000924759	367.616
16	0.000924759	0.00119329	512.717
17	0.00119329	0.00153839	7894.05
18	0.00153839	0.00198189	5.87809
19	0.00198189	inf	5.87809
