time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.21658e-07	11171.1
1	9.21658e-07	2.27744e-06	11171.1
2	2.27744e-06	4.27181e-06	34837.8
3	4.27181e-06	7.20559e-06	12251.9
4	7.20559e-06	1.15212e-05	6490.22
5	1.15212e-05	1.78696e-05	3074.42
6	1.78696e-05	2.72082e-05	2176.18
7	2.72082e-05	4.09455e-05	2880.77
8	4.09455e-05	6.11534e-05	4474.45
9	6.11534e-05	9.08796e-05	6081.62
10	9.08796e-05	0.000134607	6378.25
11	0.000134607	0.000198932	5123.98
12	0.000198932	0.000293555	3542.06
13	0.000293555	0.000432746	2366.55
14	0.000432746	0.000637501	1674.07
15	0.000637501	0.000938698	1320.37
16	0.000938698	0.00138177	1210.93
17	0.00138177	0.00203353	1929.41
18	0.00203353	0.00299228	62.4658
19	0.00299228	inf	62.4658
