time_index	left_time_boundary	right_time_boundary	lambda
0	0	8.88646e-07	3.53362
1	8.88646e-07	2.19586e-06	3.53362
2	2.19586e-06	4.11881e-06	43369.4
3	4.11881e-06	6.94749e-06	8034.2
4	6.94749e-06	1.11086e-05	6997.27
5	1.11086e-05	1.72296e-05	4807.52
6	1.72296e-05	2.62337e-05	2705.61
7	2.62337e-05	3.94789e-05	2836.35
8	3.94789e-05	5.8963e-05	4485.17
9	5.8963e-05	8.76244e-05	6726.85
10	8.76244e-05	0.000129786	7568.39
11	0.000129786	0.000191806	6026.14
12	0.000191806	0.00028304	3785.8
13	0.00028304	0.000417246	2035.56
14	0.000417246	0.000614666	1028.83
15	0.000614666	0.000905076	607.763
16	0.000905076	0.00133227	521.79
17	0.00133227	0.00196069	3790.27
18	0.00196069	0.00288511	21.781
19	0.00288511	inf	21.781
