time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.6511e-07	4435.44
1	7.6511e-07	1.8906e-06	4435.44
2	1.8906e-06	3.54622e-06	10195.2
3	3.54622e-06	5.98168e-06	9811.43
4	5.98168e-06	9.56428e-06	19066.8
5	9.56428e-06	1.48344e-05	4601.73
6	1.48344e-05	2.25868e-05	1598.54
7	2.25868e-05	3.39907e-05	1862.18
8	3.39907e-05	5.07662e-05	3428.45
9	5.07662e-05	7.54432e-05	5675.72
10	7.54432e-05	0.000111744	7405.47
11	0.000111744	0.000165142	7476.19
12	0.000165142	0.000243693	5610.7
13	0.000243693	0.000359242	3158.85
14	0.000359242	0.000529218	1385.26
15	0.000529218	0.000779255	673.13
16	0.000779255	0.00114707	585.123
17	0.00114707	0.00168812	6988.24
18	0.00168812	0.00248403	4.10417
19	0.00248403	inf	4.10417
