time_index	left_time_boundary	right_time_boundary	lambda
0	0	8.96561e-07	17466.8
1	8.96561e-07	2.21542e-06	17466.8
2	2.21542e-06	4.15549e-06	20921.5
3	4.15549e-06	7.00938e-06	6242.78
4	7.00938e-06	1.12075e-05	12970.3
5	1.12075e-05	1.7383e-05	7253.12
6	1.7383e-05	2.64674e-05	2701.04
7	2.64674e-05	3.98306e-05	2817.55
8	3.98306e-05	5.94882e-05	3873.94
9	5.94882e-05	8.84049e-05	5110.72
10	8.84049e-05	0.000130942	6063.65
11	0.000130942	0.000193515	5871.66
12	0.000193515	0.000285561	4323.74
13	0.000285561	0.000420963	2804.17
14	0.000420963	0.000620141	1849.8
15	0.000620141	0.000913137	1237.83
16	0.000913137	0.00134414	856.287
17	0.00134414	0.00197816	748.157
18	0.00197816	0.0029108	288.488
19	0.0029108	inf	288.488
