time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.77027e-06	7285.99
1	4.77027e-06	1.09007e-05	7285.99
2	1.09007e-05	1.87792e-05	27800.3
3	1.87792e-05	2.8904e-05	7777.31
4	2.8904e-05	4.19159e-05	5399.96
5	4.19159e-05	5.86378e-05	5552.07
6	5.86378e-05	8.01278e-05	6354.22
7	8.01278e-05	0.000107745	7151.98
8	0.000107745	0.000143238	7678.78
9	0.000143238	0.00018885	7466.8
10	0.00018885	0.000247468	6058.47
11	0.000247468	0.0003228	3733.35
12	0.0003228	0.000419612	1560.74
13	0.000419612	0.000544029	525.176
14	0.000544029	0.000703921	217.468
15	0.000703921	0.000909404	153.413
16	0.000909404	0.00117348	213.357
17	0.00117348	0.00151285	10982.4
18	0.00151285	0.00194898	5.97734
19	0.00194898	inf	5.97734
