time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.96614e-07	330.709
1	7.96614e-07	1.96845e-06	330.709
2	1.96845e-06	3.69224e-06	24755.5
3	3.69224e-06	6.22798e-06	10391.6
4	6.22798e-06	9.9581e-06	3617.11
5	9.9581e-06	1.54452e-05	4304.72
6	1.54452e-05	2.35168e-05	3924.28
7	2.35168e-05	3.53903e-05	3215.48
8	3.53903e-05	5.28565e-05	4219.83
9	5.28565e-05	7.85496e-05	6061.41
10	7.85496e-05	0.000116345	7313.87
11	0.000116345	0.000171942	6822.63
12	0.000171942	0.000253727	5032.91
13	0.000253727	0.000374034	3026.19
14	0.000374034	0.000551009	1606.99
15	0.000551009	0.000811342	994.977
16	0.000811342	0.0011943	932.778
17	0.0011943	0.00175763	3536.21
18	0.00175763	0.00258631	87.5883
19	0.00258631	inf	87.5883
