time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.16923e-06	3.1097
1	9.16923e-06	2.09529e-05	3.1097
2	2.09529e-05	3.60966e-05	4355.87
3	3.60966e-05	5.55582e-05	4673.5
4	5.55582e-05	8.0569e-05	5321.62
5	8.0569e-05	0.000112711	5131.29
6	0.000112711	0.000154019	4575.41
7	0.000154019	0.000207104	3864.98
8	0.000207104	0.000275326	3184.17
9	0.000275326	0.000363	2553.28
10	0.000363	0.000475673	1907.22
11	0.000475673	0.000620474	1330.71
12	0.000620474	0.000806562	957.139
13	0.000806562	0.00104571	777.954
14	0.00104571	0.00135305	720.246
15	0.00135305	0.00174802	735.691
16	0.00174802	0.00225561	889.104
17	0.00225561	0.00290794	3296.57
18	0.00290794	0.00374626	9.99247
19	0.00374626	inf	9.99247
