time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.59344e-06	2.97219
1	9.59344e-06	2.19223e-05	2.97219
2	2.19223e-05	3.77666e-05	4380.96
3	3.77666e-05	5.81286e-05	4862.69
4	5.81286e-05	8.42966e-05	5320.3
5	8.42966e-05	0.000117926	5047.58
6	0.000117926	0.000161144	4491.25
7	0.000161144	0.000216686	3733.6
8	0.000216686	0.000288064	2964.84
9	0.000288064	0.000379794	2279.88
10	0.000379794	0.000497681	1693.62
11	0.000497681	0.00064918	1236.22
12	0.00064918	0.000843878	953.575
13	0.000843878	0.00109409	827.58
14	0.00109409	0.00141565	808.34
15	0.00141565	0.00182889	843.446
16	0.00182889	0.00235997	991.303
17	0.00235997	0.00304247	2253.5
18	0.00304247	0.00391958	14.8716
19	0.00391958	inf	14.8716
