time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.66678e-06	2.94964
1	9.66678e-06	2.20899e-05	2.94964
2	2.20899e-05	3.80553e-05	3621.63
3	3.80553e-05	5.8573e-05	4402.29
4	5.8573e-05	8.4941e-05	4952.55
5	8.4941e-05	0.000118827	4795.46
6	0.000118827	0.000162376	4425.81
7	0.000162376	0.000218342	3812.17
8	0.000218342	0.000290266	3083.59
9	0.000290266	0.000382698	2343.73
10	0.000382698	0.000501485	1651.94
11	0.000501485	0.000654143	1120.34
12	0.000654143	0.000850329	818.228
13	0.000850329	0.00110245	697.725
14	0.00110245	0.00142647	690.585
15	0.00142647	0.00184287	769.58
16	0.00184287	0.00237801	1032.47
17	0.00237801	0.00306573	3828.34
18	0.00306573	0.00394954	2.94964
19	0.00394954	inf	2.94964
