time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.80898e-06	2.90688
1	9.80898e-06	2.24148e-05	2.90688
2	2.24148e-05	3.86151e-05	3585.37
3	3.86151e-05	5.94346e-05	4829.11
4	5.94346e-05	8.61905e-05	5450.58
5	8.61905e-05	0.000120575	5038.19
6	0.000120575	0.000164765	4385.5
7	0.000164765	0.000221554	3643.04
8	0.000221554	0.000294536	2937.08
9	0.000294536	0.000388327	2276.42
10	0.000388327	0.000508862	1660.18
11	0.000508862	0.000663765	1174.62
12	0.000663765	0.000862837	893.157
13	0.000862837	0.00111867	783.229
14	0.00111867	0.00144745	784.396
15	0.00144745	0.00186998	840.502
16	0.00186998	0.00241299	1003.51
17	0.00241299	0.00311083	2346.35
18	0.00311083	0.00400764	12.3265
19	0.00400764	inf	12.3265
