time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.80859e-07	21524.2
1	9.80859e-07	2.42372e-06	21524.2
2	2.42372e-06	4.54621e-06	21006.3
3	4.54621e-06	7.66842e-06	5184.95
4	7.66842e-06	1.22613e-05	5943.72
5	1.22613e-05	1.90174e-05	3009.65
6	1.90174e-05	2.89559e-05	1849.03
7	2.89559e-05	4.35756e-05	2258.32
8	4.35756e-05	6.50815e-05	3601.23
9	6.50815e-05	9.6717e-05	5326.19
10	9.6717e-05	0.000143254	6400.52
11	0.000143254	0.00021171	5886.18
12	0.00021171	0.00031241	4049.1
13	0.00031241	0.000460543	2008.5
14	0.000460543	0.000678449	763.966
15	0.000678449	0.000998994	344.441
16	0.000998994	0.00147052	297.306
17	0.00147052	0.00216415	4763.97
18	0.00216415	0.00318449	3.20142
19	0.00318449	inf	3.20142
