time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.5089e-06	2.99862
1	9.5089e-06	2.17291e-05	2.99862
2	2.17291e-05	3.74338e-05	3142.37
3	3.74338e-05	5.76163e-05	4032.54
4	5.76163e-05	8.35537e-05	5123.38
5	8.35537e-05	0.000116887	5192.78
6	0.000116887	0.000159724	4690.97
7	0.000159724	0.000214776	3897.56
8	0.000214776	0.000285525	3092.67
9	0.000285525	0.000376447	2357.42
10	0.000376447	0.000493295	1675.29
11	0.000493295	0.000643459	1123.04
12	0.000643459	0.000836441	789.397
13	0.000836441	0.00108445	638.195
14	0.00108445	0.00140317	603.06
15	0.00140317	0.00181277	665.566
16	0.00181277	0.00233917	917.015
17	0.00233917	0.00301566	5575.32
18	0.00301566	0.00388504	2.99862
19	0.00388504	inf	2.99862
