time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.08482e-06	6127.67
1	2.08482e-06	5.15164e-06	6127.67
2	5.15164e-06	9.66299e-06	9061.29
3	9.66299e-06	1.62993e-05	3665.46
4	1.62993e-05	2.60614e-05	1560
5	2.60614e-05	4.04217e-05	1211.49
6	4.04217e-05	6.15459e-05	1411.13
7	6.15459e-05	9.26202e-05	1530.62
8	9.26202e-05	0.000138331	1642.28
9	0.000138331	0.000205573	1855.96
10	0.000205573	0.000304486	1968.19
11	0.000304486	0.000449991	1842.1
12	0.000449991	0.00066403	1512.66
13	0.00066403	0.000978887	1112.02
14	0.000978887	0.00144205	798.292
15	0.00144205	0.00212337	645.832
16	0.00212337	0.0031256	622.436
17	0.0031256	0.00459991	648.792
18	0.00459991	0.00676865	375.608
19	0.00676865	inf	375.608
