time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.41008e-06	3.0301
1	9.41008e-06	2.15033e-05	3.0301
2	2.15033e-05	3.70448e-05	3909.64
3	3.70448e-05	5.70176e-05	4351.82
4	5.70176e-05	8.26854e-05	4965.98
5	8.26854e-05	0.000115672	4953.48
6	0.000115672	0.000158064	4608.71
7	0.000158064	0.000212544	3911.13
8	0.000212544	0.000282558	3079.33
9	0.000282558	0.000372535	2294.47
10	0.000372535	0.000488168	1615.38
11	0.000488168	0.000636772	1111.76
12	0.000636772	0.000827749	821.046
13	0.000827749	0.00107318	692.183
14	0.00107318	0.00138859	669.973
15	0.00138859	0.00179394	748.35
16	0.00179394	0.00231486	1048.89
17	0.00231486	0.00298432	5903.31
18	0.00298432	0.00384467	3.0301
19	0.00384467	inf	3.0301
