time_index	left_time_boundary	right_time_boundary	lambda
0	0	8.16306e-07	6355.35
1	8.16306e-07	2.01711e-06	6355.35
2	2.01711e-06	3.78352e-06	22826.9
3	3.78352e-06	6.38194e-06	12269.5
4	6.38194e-06	1.02043e-05	10578.9
5	1.02043e-05	1.5827e-05	2931.49
6	1.5827e-05	2.40981e-05	1562.15
7	2.40981e-05	3.62652e-05	2222.88
8	3.62652e-05	5.41631e-05	4297.53
9	5.41631e-05	8.04914e-05	7004.07
10	8.04914e-05	0.000119221	8514.18
11	0.000119221	0.000176193	7394.89
12	0.000176193	0.000259999	4822.66
13	0.000259999	0.000383281	2445.36
14	0.000383281	0.00056463	1006.56
15	0.00056463	0.000831399	468.254
16	0.000831399	0.00122382	381.648
17	0.00122382	0.00180108	5020.54
18	0.00180108	0.00265025	6.97317
19	0.00265025	inf	6.97317
