time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.8777e-06	7679.59
1	4.8777e-06	1.11462e-05	7679.59
2	1.11462e-05	1.92021e-05	25204.6
3	1.92021e-05	2.9555e-05	7125.62
4	2.9555e-05	4.28598e-05	5330.38
5	4.28598e-05	5.99584e-05	5802.33
6	5.99584e-05	8.19323e-05	6638.25
7	8.19323e-05	0.000110172	7168.66
8	0.000110172	0.000146463	7452.18
9	0.000146463	0.000193103	7221.4
10	0.000193103	0.000253041	5896.71
11	0.000253041	0.00033007	3584.16
12	0.00033007	0.000429062	1513.2
13	0.000429062	0.00055628	550.515
14	0.00055628	0.000719773	253.92
15	0.000719773	0.000929884	192.969
16	0.000929884	0.0011999	269.737
17	0.0011999	0.00154692	9385.56
18	0.00154692	0.00199287	5.84569
19	0.00199287	inf	5.84569
