time_index	left_time_boundary	right_time_boundary	lambda
0	0	8.13232e-07	3.86131
1	8.13232e-07	2.00951e-06	3.86131
2	2.00951e-06	3.76927e-06	10750.1
3	3.76927e-06	6.3579e-06	14268.2
4	6.3579e-06	1.01658e-05	6761.59
5	1.01658e-05	1.57674e-05	3532.64
6	1.57674e-05	2.40074e-05	2032.29
7	2.40074e-05	3.61286e-05	2156.07
8	3.61286e-05	5.39591e-05	3705.32
9	5.39591e-05	8.01882e-05	6119.95
10	8.01882e-05	0.000118772	7848.18
11	0.000118772	0.000175529	7103.15
12	0.000175529	0.00025902	4701.99
13	0.00025902	0.000381837	2656.89
14	0.000381837	0.000562503	1512.13
15	0.000562503	0.000828267	1053.44
16	0.000828267	0.00121921	1062.02
17	0.00121921	0.0017943	4265
18	0.0017943	0.00264026	38.9416
19	0.00264026	inf	38.9416
