time_index	left_time_boundary	right_time_boundary	lambda
0	0	8.87269e-07	8514.38
1	8.87269e-07	2.19246e-06	8514.38
2	2.19246e-06	4.11242e-06	34940.9
3	4.11242e-06	6.93673e-06	14095.5
4	6.93673e-06	1.10913e-05	6327.75
5	1.10913e-05	1.72029e-05	3629.89
6	1.72029e-05	2.6193e-05	2791.73
7	2.6193e-05	3.94178e-05	2889.72
8	3.94178e-05	5.88716e-05	4027.85
9	5.88716e-05	8.74886e-05	5833.55
10	8.74886e-05	0.000129585	6857.15
11	0.000129585	0.000191509	5809.66
12	0.000191509	0.000282601	3909.47
13	0.000282601	0.0004166	2363.55
14	0.0004166	0.000613714	1507.25
15	0.000613714	0.000903673	1176.65
16	0.000903673	0.00133021	1139.77
17	0.00133021	0.00195765	1575.43
18	0.00195765	0.00288063	179.426
19	0.00288063	inf	179.426
