time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.12986e-06	4750.6
1	2.12986e-06	5.26293e-06	4750.6
2	5.26293e-06	9.87173e-06	6256.84
3	9.87173e-06	1.66514e-05	2036.7
4	1.66514e-05	2.66244e-05	2255.81
5	2.66244e-05	4.12949e-05	1687.41
6	4.12949e-05	6.28755e-05	1262.51
7	6.28755e-05	9.4621e-05	1333.46
8	9.4621e-05	0.000141319	1730.07
9	0.000141319	0.000210013	2024.99
10	0.000210013	0.000311064	2019.69
11	0.000311064	0.000459711	1772.8
12	0.000459711	0.000678375	1367.7
13	0.000678375	0.00100003	941.085
14	0.00100003	0.0014732	671.943
15	0.0014732	0.00216924	622.225
16	0.00216924	0.00319312	783.919
17	0.00319312	0.00469928	2455.23
18	0.00469928	0.00691487	4.77478
19	0.00691487	inf	4.77478
