time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.54203e-07	4.16352
1	7.54203e-07	1.86365e-06	4.16352
2	1.86365e-06	3.49567e-06	4.16352
3	3.49567e-06	5.89641e-06	641.978
4	5.89641e-06	9.42794e-06	14215
5	9.42794e-06	1.46229e-05	17011.7
6	1.46229e-05	2.22648e-05	9030.54
7	2.22648e-05	3.35062e-05	6383.23
8	3.35062e-05	5.00424e-05	6343.35
9	5.00424e-05	7.43677e-05	6979.32
10	7.43677e-05	0.000110151	6249.82
11	0.000110151	0.000162788	4494.26
12	0.000162788	0.000240219	3103.41
13	0.000240219	0.000354121	2102.31
14	0.000354121	0.000521673	1358.51
15	0.000521673	0.000768147	931.051
16	0.000768147	0.00113071	876.79
17	0.00113071	0.00166406	5100.71
18	0.00166406	0.00244862	11.3917
19	0.00244862	inf	11.3917
