time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.18792e-06	2.6434
1	1.18792e-06	2.93537e-06	2.6434
2	2.93537e-06	5.5059e-06	11311.7
3	5.5059e-06	9.28721e-06	6686.78
4	9.28721e-06	1.48496e-05	5612.35
5	1.48496e-05	2.3032e-05	5883.45
6	2.3032e-05	3.50684e-05	5690.79
7	3.50684e-05	5.27743e-05	5560.75
8	5.27743e-05	7.882e-05	5552.29
9	7.882e-05	0.000117134	5277.26
10	0.000117134	0.000173494	4618.58
11	0.000173494	0.000256401	3687.5
12	0.000256401	0.00037836	2560.39
13	0.00037836	0.000557763	1530.83
14	0.000557763	0.000821669	896.317
15	0.000821669	0.00120988	638.93
16	0.00120988	0.00178095	645.753
17	0.00178095	0.002621	2010.79
18	0.002621	0.00385673	47.9202
19	0.00385673	inf	47.9202
