time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.4735e-07	4.20171
1	7.4735e-07	1.84672e-06	4.20171
2	1.84672e-06	3.46391e-06	4.2017
3	3.46391e-06	5.84283e-06	3944.4
4	5.84283e-06	9.34227e-06	21887.8
5	9.34227e-06	1.449e-05	17422.2
6	1.449e-05	2.20625e-05	9670.42
7	2.20625e-05	3.32017e-05	7255.22
8	3.32017e-05	4.95878e-05	6888.62
9	4.95878e-05	7.3692e-05	6908.25
10	7.3692e-05	0.00010915	5813.74
11	0.00010915	0.000161309	4127.66
12	0.000161309	0.000238036	2928.32
13	0.000238036	0.000350903	2205.56
14	0.000350903	0.000516933	1808.87
15	0.000516933	0.000761167	1626
16	0.000761167	0.00112044	1442.46
17	0.00112044	0.00164894	1361.5
18	0.00164894	0.00242637	180.1
19	0.00242637	inf	180.1
