time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.11767e-06	6635.25
1	1.11767e-06	2.76177e-06	6635.25
2	2.76177e-06	5.18029e-06	13825.5
3	5.18029e-06	8.73798e-06	3304.32
4	8.73798e-06	1.39714e-05	4206.7
5	1.39714e-05	2.16699e-05	6381.6
6	2.16699e-05	3.29946e-05	7205.54
7	3.29946e-05	4.96533e-05	6585.28
8	4.96533e-05	7.41588e-05	5725.32
9	7.41588e-05	0.000110207	5073.83
10	0.000110207	0.000163234	4482.81
11	0.000163234	0.000241238	3704.9
12	0.000241238	0.000355984	2740.48
13	0.000355984	0.000524778	1824.52
14	0.000524778	0.000773077	1213.75
15	0.000773077	0.00113833	915.003
16	0.00113833	0.00167562	870.36
17	0.00167562	0.002466	1634.89
18	0.002466	0.00362865	44.7329
19	0.00362865	inf	44.7329
