time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.56925e-07	20.011
1	1.56925e-07	3.87765e-07	20.011
2	3.87765e-07	7.27335e-07	136633
3	7.27335e-07	1.22685e-06	153473
4	1.22685e-06	1.96165e-06	94537.2
5	1.96165e-06	3.04255e-06	51143.5
6	3.04255e-06	4.63257e-06	34038.5
7	4.63257e-06	6.97154e-06	30108.9
8	6.97154e-06	1.04122e-05	31781
9	1.04122e-05	1.54735e-05	36323.3
10	1.54735e-05	2.29187e-05	40908.4
11	2.29187e-05	3.38709e-05	39381.5
12	3.38709e-05	4.99817e-05	29045.9
13	4.99817e-05	7.3681e-05	15180.6
14	7.3681e-05	0.000108543	4972.27
15	0.000108543	0.000159826	1423.52
16	0.000159826	0.000235265	676.864
17	0.000235265	0.000346236	19551
18	0.000346236	0.000509477	21.4838
19	0.000509477	inf	21.4838
