time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.45414e-07	12.7955
1	2.45414e-07	6.06422e-07	12.7955
2	6.06422e-07	1.13747e-06	12.7953
3	1.13747e-06	1.91866e-06	841.24
4	1.91866e-06	3.0678e-06	13251.8
5	3.0678e-06	4.75821e-06	22231.8
6	4.75821e-06	7.24484e-06	34520.4
7	7.24484e-06	1.09027e-05	53067.9
8	1.09027e-05	1.62836e-05	38485.1
9	1.62836e-05	2.41989e-05	30792.7
10	2.41989e-05	3.58424e-05	36562.6
11	3.58424e-05	5.29704e-05	18863.6
12	5.29704e-05	7.81659e-05	8235.18
13	7.81659e-05	0.000115229	31362.1
14	0.000115229	0.00016975	383.929
15	0.00016975	0.000249951	12.7953
16	0.000249951	0.000367928	12.7953
17	0.000367928	0.000541476	5002.88
18	0.000541476	0.000796767	241.836
19	0.000796767	inf	241.836
