time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.47586e-07	21.277
1	1.47586e-07	3.64687e-07	21.277
2	3.64687e-07	6.84048e-07	21.2767
3	6.84048e-07	1.15383e-06	209031
4	1.15383e-06	1.8449e-06	78473.6
5	1.8449e-06	2.86147e-06	50965.4
6	2.86147e-06	4.35687e-06	54721.9
7	4.35687e-06	6.55663e-06	59711.4
8	6.55663e-06	9.79253e-06	55115.9
9	9.79253e-06	1.45526e-05	50180.6
10	1.45526e-05	2.15548e-05	46380.5
11	2.15548e-05	3.18551e-05	39007.9
12	3.18551e-05	4.70071e-05	27997
13	4.70071e-05	6.92959e-05	14947.9
14	6.92959e-05	0.000102083	5310.98
15	0.000102083	0.000150314	1622.54
16	0.000150314	0.000221263	733.836
17	0.000221263	0.00032563	17611.2
18	0.00032563	0.000479156	62.5389
19	0.000479156	inf	62.5389
