time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.93432e-07	1894.06
1	2.93432e-07	7.25077e-07	1894.06
2	7.25077e-07	1.36003e-06	10.7025
3	1.36003e-06	2.29407e-06	4060.91
4	2.29407e-06	3.66806e-06	47671.6
5	3.66806e-06	5.68922e-06	129846
6	5.68922e-06	8.66239e-06	98916.7
7	8.66239e-06	1.3036e-05	54061.2
8	1.3036e-05	1.94696e-05	28507.7
9	1.94696e-05	2.89337e-05	16525.8
10	2.89337e-05	4.28555e-05	12203.5
11	4.28555e-05	6.33347e-05	16979.9
12	6.33347e-05	9.34601e-05	31598.2
13	9.34601e-05	0.000137775	627.483
14	0.000137775	0.000202964	102.88
15	0.000202964	0.000298857	184.685
16	0.000298857	0.000439918	488.653
17	0.000439918	0.000647423	5584.95
18	0.000647423	0.000952665	240.507
19	0.000952665	inf	240.507
