time_index	left_time_boundary	right_time_boundary	lambda
0	0	3.01131e-07	10.4278
1	3.01131e-07	7.441e-07	10.4278
2	7.441e-07	1.39572e-06	26967.6
3	1.39572e-06	2.35426e-06	88917.7
4	2.35426e-06	3.7643e-06	62129.9
5	3.7643e-06	5.83849e-06	35081.3
6	5.83849e-06	8.88967e-06	33975.8
7	8.88967e-06	1.3378e-05	34710.6
8	1.3378e-05	1.99805e-05	26827.4
9	1.99805e-05	2.96928e-05	16952.2
10	2.96928e-05	4.39799e-05	11901.2
11	4.39799e-05	6.49964e-05	10693.6
12	6.49964e-05	9.59122e-05	10418.4
13	9.59122e-05	0.00014139	9156.19
14	0.00014139	0.000208289	6734.49
15	0.000208289	0.000306698	3653.91
16	0.000306698	0.00045146	1192.67
17	0.00045146	0.000664409	285.537
18	0.000664409	0.00097766	1298.33
19	0.00097766	inf	1298.33
