time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.75202e-07	11.4103
1	2.75202e-07	6.80029e-07	11.4103
2	6.80029e-07	1.27554e-06	11.4103
3	1.27554e-06	2.15154e-06	11.4103
4	2.15154e-06	3.44017e-06	11.4103
5	3.44017e-06	5.33576e-06	270.398
6	5.33576e-06	8.12421e-06	26972.9
7	8.12421e-06	1.22261e-05	47564.3
8	1.22261e-05	1.826e-05	20530.3
9	1.826e-05	2.71361e-05	18758.8
10	2.71361e-05	4.01929e-05	18516
11	4.01929e-05	5.93998e-05	14009.3
12	5.93998e-05	8.76536e-05	9323.58
13	8.76536e-05	0.000129215	9752.28
14	0.000129215	0.000190354	10632
15	0.000190354	0.00028029	4214.28
16	0.00028029	0.000412587	791.047
17	0.000412587	0.000607199	12636.8
18	0.000607199	0.000893478	19.6121
19	0.000893478	inf	19.6121
