time_index	left_time_boundary	right_time_boundary	lambda
0	0	6.97263e-07	4.50352
1	6.97263e-07	1.72295e-06	4.50352
2	1.72295e-06	3.23176e-06	4.50352
3	3.23176e-06	5.45125e-06	12368
4	5.45125e-06	8.71616e-06	26015.3
5	8.71616e-06	1.35189e-05	16849
6	1.35189e-05	2.05839e-05	9234.05
7	2.05839e-05	3.09766e-05	6873.54
8	3.09766e-05	4.62644e-05	6859.27
9	4.62644e-05	6.87532e-05	7511.38
10	6.87532e-05	0.000101835	6814.23
11	0.000101835	0.000150498	4839.15
12	0.000150498	0.000222083	3274.52
13	0.000222083	0.000327386	2305.23
14	0.000327386	0.000482289	1696.13
15	0.000482289	0.000710154	1335.9
16	0.000710154	0.00104535	1160.19
17	0.00104535	0.00153843	2575.37
18	0.00153843	0.00226375	68.5066
19	0.00226375	inf	68.5066
