time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.09659e-06	2.86354
1	1.09659e-06	2.7097e-06	2.86354
2	2.7097e-06	5.08262e-06	5788.93
3	5.08262e-06	8.57323e-06	12849.6
4	8.57323e-06	1.3708e-05	5329.32
5	1.3708e-05	2.12613e-05	4528.87
6	2.12613e-05	3.23725e-05	5596.94
7	3.23725e-05	4.87171e-05	5742.92
8	4.87171e-05	7.27605e-05	5413.8
9	7.27605e-05	0.000108129	5080.36
10	0.000108129	0.000160156	4544.82
11	0.000160156	0.00023669	3735.67
12	0.00023669	0.000349272	2910.74
13	0.000349272	0.000514883	2126.29
14	0.000514883	0.0007585	1386.36
15	0.0007585	0.00111687	804.618
16	0.00111687	0.00164403	500.56
17	0.00164403	0.0024195	409.088
18	0.0024195	0.00356023	766.47
19	0.00356023	inf	766.47
