time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.37897e-07	4.25553
1	7.37897e-07	1.82336e-06	4.25553
2	1.82336e-06	3.42009e-06	4.25553
3	3.42009e-06	5.76892e-06	4.25553
4	5.76892e-06	9.2241e-06	6971.32
5	9.2241e-06	1.43067e-05	19024.4
6	1.43067e-05	2.17834e-05	12039.2
7	2.17834e-05	3.27817e-05	7423.68
8	3.27817e-05	4.89605e-05	6303.41
9	4.89605e-05	7.27598e-05	6449.61
10	7.27598e-05	0.000107769	5892.85
11	0.000107769	0.000159269	4459.49
12	0.000159269	0.000235025	3327.9
13	0.000235025	0.000346465	2559.44
14	0.000346465	0.000510395	1836.7
15	0.000510395	0.000751539	1168.49
16	0.000751539	0.00110627	752.088
17	0.00110627	0.00162808	695.323
18	0.00162808	0.00239568	1795.81
19	0.00239568	inf	1795.81
