time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.5363e-07	4.16669
1	7.5363e-07	1.86223e-06	4.16669
2	1.86223e-06	3.49301e-06	4.16669
3	3.49301e-06	5.89193e-06	1429.27
4	5.89193e-06	9.42077e-06	16988.8
5	9.42077e-06	1.46118e-05	16450.3
6	1.46118e-05	2.22479e-05	10017.7
7	2.22479e-05	3.34807e-05	7381.16
8	3.34807e-05	5.00044e-05	6829.3
9	5.00044e-05	7.43112e-05	7113.27
10	7.43112e-05	0.000110067	6264.04
11	0.000110067	0.000162664	4511.35
12	0.000162664	0.000240036	3091.68
13	0.000240036	0.000353852	1995.1
14	0.000353852	0.000521277	1194.48
15	0.000521277	0.000767563	776.85
16	0.000767563	0.00112985	701.279
17	0.00112985	0.00166279	5384.48
18	0.00166279	0.00244676	4.16669
19	0.00244676	inf	4.16669
