time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.48783e-07	21.1056
1	1.48783e-07	3.67645e-07	21.1056
2	3.67645e-07	6.89596e-07	21.1057
3	6.89596e-07	1.16319e-06	21.1077
4	1.16319e-06	1.85986e-06	31159.6
5	1.85986e-06	2.88468e-06	81734.7
6	2.88468e-06	4.3922e-06	77775.8
7	4.3922e-06	6.6098e-06	48798.8
8	6.6098e-06	9.87194e-06	33345.7
9	9.87194e-06	1.46706e-05	31332.5
10	1.46706e-05	2.17296e-05	35416.1
11	2.17296e-05	3.21134e-05	37128.5
12	3.21134e-05	4.73883e-05	29894.3
13	4.73883e-05	6.98579e-05	17738.9
14	6.98579e-05	0.000102911	7358.95
15	0.000102911	0.000151533	2608.99
16	0.000151533	0.000223057	1433.84
17	0.000223057	0.000328271	19280.7
18	0.000328271	0.000483042	21.1056
19	0.000483042	inf	21.1056
