time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.20058e-06	2.61551
1	1.20058e-06	2.96667e-06	2.61551
2	2.96667e-06	5.56462e-06	13307.6
3	5.56462e-06	9.38625e-06	3324.62
4	9.38625e-06	1.5008e-05	3749.43
5	1.5008e-05	2.32776e-05	5611.06
6	2.32776e-05	3.54424e-05	6149.81
7	3.54424e-05	5.33371e-05	5520.08
8	5.33371e-05	7.96606e-05	5055
9	7.96606e-05	0.000118383	4756.8
10	0.000118383	0.000175344	4340.85
11	0.000175344	0.000259136	3734.72
12	0.000259136	0.000382395	2762.04
13	0.000382395	0.000563711	1689.25
14	0.000563711	0.000830431	1016.04
15	0.000830431	0.00122278	721.777
16	0.00122278	0.00179994	653.311
17	0.00179994	0.00264895	788.029
18	0.00264895	0.00389786	286.316
19	0.00389786	inf	286.316
