time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.48967e-07	21.0795
1	1.48967e-07	3.681e-07	21.0795
2	3.681e-07	6.90449e-07	21.0795
3	6.90449e-07	1.16463e-06	217554
4	1.16463e-06	1.86216e-06	101360
5	1.86216e-06	2.88825e-06	41494.9
6	2.88825e-06	4.39764e-06	30426.8
7	4.39764e-06	6.61798e-06	34206.3
8	6.61798e-06	9.88416e-06	44183.2
9	9.88416e-06	1.46888e-05	50676.5
10	1.46888e-05	2.17564e-05	45263.8
11	2.17564e-05	3.21532e-05	33396.9
12	3.21532e-05	4.74469e-05	22832.2
13	4.74469e-05	6.99444e-05	14976.9
14	6.99444e-05	0.000103039	9462.63
15	0.000103039	0.000151721	5967.1
16	0.000151721	0.000223333	3774.88
17	0.000223333	0.000328677	12688.6
18	0.000328677	0.00048364	101.225
19	0.00048364	inf	101.225
