time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.57838e-07	4.14355
1	7.57838e-07	1.87263e-06	4.14355
2	1.87263e-06	3.51252e-06	4.14355
3	3.51252e-06	5.92483e-06	4.14355
4	5.92483e-06	9.47338e-06	47.5113
5	9.47338e-06	1.46934e-05	4744.92
6	1.46934e-05	2.23721e-05	7850.33
7	2.23721e-05	3.36677e-05	8534.77
8	3.36677e-05	5.02837e-05	7003.61
9	5.02837e-05	7.47261e-05	7010.4
10	7.47261e-05	0.000110682	5644.84
11	0.000110682	0.000163573	4249.88
12	0.000163573	0.000241377	3128.82
13	0.000241377	0.000355828	2351.96
14	0.000355828	0.000524188	1813.81
15	0.000524188	0.000771849	1350.29
16	0.000771849	0.00113616	755.794
17	0.00113616	0.00167208	1178.99
18	0.00167208	0.00246042	915177
19	0.00246042	inf	915177
