time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.73796e-07	18.068
1	1.73796e-07	4.29454e-07	18.068
2	4.29454e-07	8.05531e-07	18.068
3	8.05531e-07	1.35875e-06	124057
4	1.35875e-06	2.17254e-06	88284.8
5	2.17254e-06	3.36965e-06	37019.3
6	3.36965e-06	5.13062e-06	26042.8
7	5.13062e-06	7.72105e-06	29137
8	7.72105e-06	1.15316e-05	36211.9
9	1.15316e-05	1.71371e-05	40967
10	1.71371e-05	2.53828e-05	38684.9
11	2.53828e-05	3.75123e-05	30326.3
12	3.75123e-05	5.53552e-05	20883.5
13	5.53552e-05	8.16025e-05	12348
14	8.16025e-05	0.000120213	5616.04
15	0.000120213	0.000177009	2032.03
16	0.000177009	0.000260558	837.901
17	0.000260558	0.00038346	16219.5
18	0.00038346	0.000564251	18.0679
19	0.000564251	inf	18.0679
