time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.60594e-07	19.5533
1	1.60594e-07	3.96831e-07	19.5533
2	3.96831e-07	7.4434e-07	14993.4
3	7.4434e-07	1.25553e-06	85499.6
4	1.25553e-06	2.00751e-06	38613.3
5	2.00751e-06	3.11368e-06	20657.7
6	3.11368e-06	4.74089e-06	21485.7
7	4.74089e-06	7.13454e-06	30543.4
8	7.13454e-06	1.06556e-05	41808.4
9	1.06556e-05	1.58353e-05	46500.9
10	1.58353e-05	2.34546e-05	41037.4
11	2.34546e-05	3.46628e-05	30450.6
12	3.46628e-05	5.11503e-05	19918.7
13	5.11503e-05	7.54037e-05	11418.3
14	7.54037e-05	0.000111081	5840.87
15	0.000111081	0.000163563	3108.09
16	0.000163563	0.000240765	2264.85
17	0.000240765	0.000354331	29967
18	0.000354331	0.000521389	19.5533
19	0.000521389	inf	19.5533
