time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.33173e-06	1.3467
1	2.33173e-06	5.76175e-06	1.3467
2	5.76175e-06	1.08074e-05	5046.6
3	1.08074e-05	1.82296e-05	962.13
4	1.82296e-05	2.91479e-05	936.002
5	2.91479e-05	4.52088e-05	1193.62
6	4.52088e-05	6.88349e-05	1804.72
7	6.88349e-05	0.000103589	1986.63
8	0.000103589	0.000154714	1999.42
9	0.000154714	0.000229919	1939.06
10	0.000229919	0.000340547	1689.35
11	0.000340547	0.000503283	1443.02
12	0.000503283	0.000742672	1326.84
13	0.000742672	0.00109482	1180.82
14	0.00109482	0.00161283	919.445
15	0.00161283	0.00237484	644.339
16	0.00237484	0.00349577	540.647
17	0.00349577	0.00514468	652.745
18	0.00514468	0.00757026	858.146
19	0.00757026	inf	858.146
