time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.05306e-06	1.52951
1	2.05306e-06	5.07315e-06	1.52951
2	5.07315e-06	9.51577e-06	4876.13
3	9.51577e-06	1.60509e-05	1303.32
4	1.60509e-05	2.56643e-05	2386.05
5	2.56643e-05	3.98058e-05	2743
6	3.98058e-05	6.06082e-05	2152.81
7	6.06082e-05	9.1209e-05	2200.04
8	9.1209e-05	0.000136223	2349.14
9	0.000136223	0.000202441	2240.86
10	0.000202441	0.000299847	2029.38
11	0.000299847	0.000443135	1825.05
12	0.000443135	0.000653913	1603.5
13	0.000653913	0.000963973	1288.08
14	0.000963973	0.00142008	747.301
15	0.00142008	0.00209102	379.658
16	0.00209102	0.00307798	338.747
17	0.00307798	0.00452983	2697.69
18	0.00452983	0.00666552	17.4139
19	0.00666552	inf	17.4139
