time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.65559e-06	1.18247
1	2.65559e-06	6.56202e-06	1.18247
2	6.56202e-06	1.23085e-05	205.213
3	1.23085e-05	2.07616e-05	108.968
4	2.07616e-05	3.31963e-05	1301.74
5	3.31963e-05	5.14881e-05	654.479
6	5.14881e-05	7.83956e-05	648.918
7	7.83956e-05	0.000117977	1052.3
8	0.000117977	0.000176202	1266.18
9	0.000176202	0.000261853	1334.29
10	0.000261853	0.000387847	1418.14
11	0.000387847	0.000573186	1225.28
12	0.000573186	0.000845825	1117.26
13	0.000845825	0.00124688	1325.24
14	0.00124688	0.00183684	1226.1
15	0.00183684	0.00270469	650.709
16	0.00270469	0.00398131	387.589
17	0.00398131	0.00585925	1797.82
18	0.00585925	0.00862173	4.69122
19	0.00862173	inf	4.69122
