time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.00232e-06	1.56826
1	2.00232e-06	4.94777e-06	1.56826
2	4.94777e-06	9.2806e-06	5107.31
3	9.2806e-06	1.56543e-05	1239.06
4	1.56543e-05	2.50301e-05	2086.72
5	2.50301e-05	3.88221e-05	2442.84
6	3.88221e-05	5.91104e-05	1982.91
7	5.91104e-05	8.89549e-05	2209.38
8	8.89549e-05	0.000132857	2408.19
9	0.000132857	0.000197437	2278.6
10	0.000197437	0.000292437	2080.42
11	0.000292437	0.000432183	1895.87
12	0.000432183	0.000637753	1629.36
13	0.000637753	0.00094015	1284.44
14	0.00094015	0.00138498	793.492
15	0.00138498	0.00203934	424.588
16	0.00203934	0.00300191	374.198
17	0.00300191	0.00441788	3529.43
18	0.00441788	0.00650079	1.94051
19	0.00650079	inf	1.94051
