time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.17511e-07	6.06779
1	5.17511e-07	1.27878e-06	6.06779
2	1.27878e-06	2.39862e-06	159105
3	2.39862e-06	4.04593e-06	29249.8
4	4.04593e-06	6.46916e-06	21152.3
5	6.46916e-06	1.00338e-05	20305.6
6	1.00338e-05	1.52774e-05	18413
7	1.52774e-05	2.29909e-05	14971.9
8	2.29909e-05	3.43376e-05	11151.4
9	3.43376e-05	5.10288e-05	8204.04
10	5.10288e-05	7.5582e-05	6351.84
11	7.5582e-05	0.0001117	5092.94
12	0.0001117	0.000164831	4042.62
13	0.000164831	0.000242987	3094.03
14	0.000242987	0.000357956	2327.05
15	0.000357956	0.000527079	1862.4
16	0.000527079	0.000775861	1824.46
17	0.000775861	0.00114183	7061.67
18	0.00114183	0.00168017	9.43207
19	0.00168017	inf	9.43207
