time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.17805e-06	1070.59
1	2.17805e-06	5.382e-06	1070.59
2	5.382e-06	1.00951e-05	3803.07
3	1.00951e-05	1.70281e-05	2896.27
4	1.70281e-05	2.72268e-05	1240.4
5	2.72268e-05	4.22292e-05	1613.57
6	4.22292e-05	6.42981e-05	1948.93
7	6.42981e-05	9.67618e-05	1781.67
8	9.67618e-05	0.000144517	1957.29
9	0.000144517	0.000214765	2230.18
10	0.000214765	0.000318102	2086.07
11	0.000318102	0.000470113	1734.84
12	0.000470113	0.000693723	1425.33
13	0.000693723	0.00102266	1171.34
14	0.00102266	0.00150653	932.774
15	0.00150653	0.00221832	696.463
16	0.00221832	0.00326537	568.248
17	0.00326537	0.0048056	544.658
18	0.0048056	0.00707132	794.694
19	0.00707132	inf	794.694
