time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.71407e-06	1.15699
1	2.71407e-06	6.70652e-06	1.15699
2	6.70652e-06	1.25795e-05	30.4305
3	1.25795e-05	2.12188e-05	1203.38
4	2.12188e-05	3.39273e-05	1366.98
5	3.39273e-05	5.26218e-05	637.361
6	5.26218e-05	8.01219e-05	300.414
7	8.01219e-05	0.000120575	238.114
8	0.000120575	0.000180082	304.57
9	0.000180082	0.000267619	458.027
10	0.000267619	0.000396387	667.158
11	0.000396387	0.000585808	1076.04
12	0.000585808	0.00086445	1466.04
13	0.00086445	0.00127434	1654.57
14	0.00127434	0.00187729	1667.53
15	0.00187729	0.00276425	1605.96
16	0.00276425	0.00406898	1547.08
17	0.00406898	0.00598827	1567.35
18	0.00598827	0.00881158	253848
19	0.00881158	inf	253848
