time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.91674e-06	3163.26
1	1.91674e-06	4.7363e-06	3163.26
2	4.7363e-06	8.88394e-06	2493.92
3	8.88394e-06	1.49852e-05	2474.65
4	1.49852e-05	2.39603e-05	3748.98
5	2.39603e-05	3.71628e-05	2869.56
6	3.71628e-05	5.6584e-05	1982.19
7	5.6584e-05	8.5153e-05	1918.58
8	8.5153e-05	0.000127179	2101.96
9	0.000127179	0.000188999	2219.3
10	0.000188999	0.000279938	2157.73
11	0.000279938	0.000413711	1960.26
12	0.000413711	0.000610495	1651.4
13	0.000610495	0.000899967	1281.53
14	0.000899967	0.00132579	960.832
15	0.00132579	0.00195218	748.744
16	0.00195218	0.00287361	621.903
17	0.00287361	0.00422906	552.736
18	0.00422906	0.00622295	659.363
19	0.00622295	inf	659.363
